Country,year,Top10,Top5,Top1,Top01,Top10Can,Top5Can,Top1Can,Top01Can,Top10excap,Top10incap,Top5excap,Top5incap,Top1excap,Top1incap,Top01excap,Top01incap,Top10P,Top5P,Top1P,Top01P,Top10Pexcap,Top5Pexcap,Top1Pexcap,Top01Pexcap,Top10Pincap,Top5Pincap,Top1Pincap,Top01Pincap,Unemp,Unemployment,Taxrev,TaxICP,TaxIndICP,growth,GDPPCcur,exports,GDPdeflator,imports,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,current_quinn,capital_quinn,epl,uc,sing3b,TopIncomeTaxRate,cellphone,computer,xlpopulation,SMC_GDP,PrivCreditGDP_MB,BDepGDP,FinDepGDP,BCred_Dep,PrivCreditGDP_MBFin,kaopen,ka_open,DFS,SM,uk_mom,frsp_mom,scan_mom,ger_mom,civ_com,rule_law,entrybarriers,bankingsuperv,securitymarkets,finreform,reform,large_reform,gini,gini_d,gini_m,SM_cap_2,SM_cap_2panel,stock_price,stocks,leftwing,Top10_5,Top10_1,Top10_01,Top5_1,Top5_01,Top1_01,country,gini_net,gini_net_se,gini_net_95ub,gini_net_95lb,gini_market,gini_market_se,gini_market_95ub,gini_market_95lb,rel_red,rel_red_se,rel_red_95ub,rel_red_95lb,abs_red,abs_red_se,abs_red_95ub,abs_red_95lb,ccode
"Netherlands",1973,28.370001,18.4,6.9000001,1.59,,,,,28.370001,,18.4,,6.9000001,,1.59,,28.370001,18.4,6.9000001,1.59,28.370001,18.4,6.9000001,1.59,,,,,2.2435793,2.2435794,37,12.7,10.2,5.4442231,5256.7007,46.232655,8.4810013,41.751587,3.161e+11,23519.624,"","",,0,0,100,75,.9,83.4,,,,,13438,,34.974941,47.508369,47.508369,76.406883,34.974941,.41090304,.53200835,,,0,1,0,0,1,10,3,0,1,13,,,,,,,,14.88917,16.145602,0,9.9700012,21.470001,26.780001,11.5,16.809999,5.3099999,"",,,,,,,,,,,,,,,,,10
"Netherlands",1974,,,,,,,,,,,,,,,,,27.92,17.9,6.5100002,1.485,27.92,17.9,6.5100002,1.485,,,,,2.7282477,2.7282476,37.4,12.8,10.3,3.4387178,6333.8917,51.289389,12.895653,46.781822,3.270e+11,24138.488,"","",,0,0,100,75,.9,82.2,,,,,13543,,37.66423,48.480209,48.480209,78.923149,37.66423,1.1108974,.69491941,,,0,1,0,0,1,10,3,0,1,13,0,0,,,,,,11.45485,12.384331,0,10.02,21.41,26.434999,11.389999,16.414999,5.0250001,"",,,,,,,,,,,,,,,,,10
"Netherlands",1975,27.469999,17.4,6.1199999,1.38,,,,,27.469999,,17.4,,6.1199999,,1.38,,27.469999,17.4,6.1199999,1.38,27.469999,17.4,6.1199999,1.38,,,,,3.9238782,3.9238782,38.4,13.3,10.4,.00202873,7213.5499,48.345056,8.0953878,44.018718,3.270e+11,23924.761,"Parliamentary","Left",1,0,0,100,75,.9,80.9,,.71,0,,13660,,39.650391,50.24762,50.24762,78.897293,39.650391,,,,,0,1,0,0,1,10,3,0,1,14,1,0,,,,1.830e+10,1.830e+10,11.63077,12.593291,1,10.07,21.349998,26.09,11.28,16.02,4.7399998,"Netherlands",25.745338,.91248643,27.533812,23.956865,46.134247,2.093632,50.237766,42.030727,44.128643,2.1978548,48.43644,39.820847,20.388908,1.746524,23.812096,16.965721,10
"Netherlands",1976,,,,,,,,,,,,,,,,,27.639999,17.375,6.0650001,1.3199999,27.639999,17.375,6.0650001,1.3199999,,,,,4.1873337,4.1873336,38.2,13,10.3,4.4563096,7793.9167,49.431129,8.9932356,45.311933,3.415e+11,24795.514,"Parliamentary","Left",1,0,0,100,75,.9,79.6,,.72,0,,13773,,40.847599,50.934422,50.934422,81.402634,40.847599,,,,,0,1,0,0,1,10,3,0,1,14,0,0,,,,2.020e+10,2.020e+10,12.16925,13.178377,1,10.264999,21.574999,26.32,11.309999,16.055,4.7449999,"",,,,,,,,,,,,,,,,,10
"Netherlands",1977,27.809999,17.35,6.0100002,1.26,,,,,27.809999,,17.35,,6.0100002,,1.26,,27.809999,17.35,6.0100002,1.26,27.809999,17.35,6.0100002,1.26,,,,,3.9988998,3.9988997,39.1,12.9,10.3,2.5204405,9014.4022,46.772357,5.3446529,44.80941,3.501e+11,25269.762,"Parliamentary","Left",1,0,0,100,75,.9,78.3,,.72,0,,13856,,45.893169,53.389771,53.389771,90.184052,45.893169,,,,,0,1,0,0,1,10,3,0,1,13.25,0,0,28.4,.26300001,.426,2.252e+10,2.252e+10,11.65525,12.607221,1,10.459999,21.799999,26.549999,11.34,16.09,4.75,"Netherlands",24.524939,.71259826,25.921631,23.128246,43.915867,1.7722859,47.389545,40.442188,44.105591,1.7279316,47.492336,40.718845,19.39093,1.4116521,22.157768,16.624092,10
"Netherlands",1978,,,,,,,,,,,,,,,,,27.9725,17.405001,5.9700003,1.265,27.9725,17.405001,5.9700003,1.265,,,,,3.9972978,3.9972978,39.7,13,10.5,2.6962468,10993.523,44.655428,5.334889,43.620421,3.596e+11,25791.919,"Parliamentary","Right",1,1,0,100,75,.9,77.1,,.72,0,,13939,,52.477421,55.689362,55.689362,97.98555,52.477421,,,,,0,1,0,0,1,10,3,1,1,14.25,1,0,,,,2.658e+10,2.658e+10,11.7042,12.676875,0,10.567499,22.002499,26.7075,11.435,16.140001,4.7050004,"",,,,,,,,,,,,,,,,,10
"Netherlands",1979,,,,,,,,,,,,,,,,,28.134998,17.459999,5.9300003,1.27,28.134998,17.459999,5.9300003,1.27,,,,,4.0124188,4.0124187,40.1,13,10.6,2.0141662,12585.757,48.723596,4.7710597,47.840216,3.668e+11,26130.414,"Parliamentary","Right",1,1,0,100,75,.9,75.8,,.72,0,,14034,,58.194679,58.526279,58.526279,100.7965,58.194679,,,,,0,1,0,0,1,10,3,1,1,14.25,0,0,,,,2.920e+10,2.920e+10,11.56347,12.509707,0,10.674999,22.204998,26.864998,11.529999,16.189999,4.6600003,"",,,,,,,,,,,,,,,,,10
"Netherlands",1980,,,,,,,,,,,,,,,,,28.297499,17.514999,5.8899999,1.275,28.297499,17.514999,5.8899999,1.275,,,,,4.603415,4.603415,40.4,13.3,10.6,1.3419142,13562.561,51.329075,6.2253717,50.628378,3.717e+11,26272.335,"Parliamentary","Right",1,1,0,100,75,.9,74.5,,.72,0,,14148,,61.221321,59.49139,59.49139,105.0469,61.221321,,,,,0,1,0,0,1,10,3,1,1,16.25,1,0,,,,2.936e+10,2.936e+10,10.83224,11.729592,0,10.782499,22.407499,27.022499,11.625,16.24,4.6149998,"Netherlands",24.244883,.71398515,25.644293,22.845472,47.036854,1.8354341,50.634304,43.439404,48.416904,1.4933977,51.343964,45.489845,22.791971,1.4462121,25.626547,19.957396,10
"Netherlands",1981,28.459999,17.57,5.8499999,1.28,,,,,28.459999,,17.57,,5.8499999,,1.28,,28.459999,17.57,5.8499999,1.28,28.459999,17.57,5.8499999,1.28,,,,,6.9297791,6.9297791,39.6,12.5,9.8,-.78361161,11328.911,55.882495,6.3900923,51.214901,3.688e+11,25888.246,"Parliamentary","Right",1,1,0,100,75,.9,75.6,,.72,0,,14247,,62.66748,60.498638,60.498638,102.1376,62.66748,2.4217641,1,,,0,1,0,0,1,10,3,1,1,17,1,0,28.299999,,,2.185e+10,2.185e+10,11.44261,12.386653,0,10.889999,22.609999,27.179998,11.719999,16.289999,4.5699997,"Netherlands",24.608685,.66160351,25.905428,23.311941,47.608856,1.5106877,50.569805,44.647907,48.292191,1.069399,50.388214,46.196167,23.000174,1.0893087,25.13522,20.865128,10
"Netherlands",1982,,,,,,,,,,,,,,,,,28.619999,17.6775,5.8674998,1.2625,28.619999,17.6775,5.8674998,1.2625,,,,,9.5992769,9.5992765,40.2,12.3,9.6,-1.2407568,10888.566,55.893298,4.6236553,50.829441,3.643e+11,25450.064,"Parliamentary","Right",1,1,0,100,75,.9,76.7,,.72,0,,14312,,62.54451,62.208191,62.208191,98.960503,62.54451,2.4217641,1,,,0,1,0,0,1,10,3,1,1,17,0,0,,,,2.571e+10,2.571e+10,11.62924,12.584004,0,10.942499,22.752499,27.357498,11.809999,16.414999,4.6049995,"",,,,,,,,,,,,,,,,,10
"Netherlands",1983,,,,,,,,,,,,,,,,,28.779999,17.785,5.8850002,1.245,28.779999,17.785,5.8850002,1.245,,,,,13.93903,13.93903,41.3,11.3,8.8,2.0699581,10502.789,55.575659,1.3890725,51.46731,3.718e+11,25878.546,"Parliamentary","Right",1,1,0,100,100,.9,77.8,61.8,.72,0,,14368,,61.318771,62.230659,62.230659,98.113861,61.318771,2.4217641,1,,,0,1,0,0,1,10,3,1,1,17,0,0,27.799999,,,3.374e+10,3.374e+10,16.5173,18.173669,0,10.994999,22.894999,27.534998,11.9,16.539999,4.6400003,"Netherlands",25.363279,.86460167,27.057899,23.668659,48.678181,.97420037,50.587612,46.768749,47.893623,1.5256573,50.883911,44.903336,23.314901,.91144401,25.101332,21.528471,10
"Netherlands",1984,,,,,,,,,,,,,,,,,28.940001,17.8925,5.9025002,1.2275,28.940001,17.8925,5.9025002,1.2275,,,,,14.239681,14.23968,39.6,10.5,8.3,3.0616791,9811.2814,59.450625,2.3071084,53.432248,3.832e+11,26565.208,"Parliamentary","Right",1,1,0,100,100,.9,78.9,60.7,.72,,,14423,,60.815849,62.908409,62.908409,95.285744,60.815849,2.4217641,1,,,0,1,0,0,1,10,3,1,1,17,0,0,,,,3.543e+10,3.543e+10,21.22352,23.061313,0,11.047501,23.0375,27.712502,11.99,16.665001,4.6750002,"",,,,,,,,,,,,,,,,,10
"Netherlands",1985,29.1,18,5.9200001,1.21,,,,,29.1,,18,,5.9200001,,1.21,,29.1,18,5.9200001,1.21,29.1,18,5.9200001,1.21,,,,,13.083915,13.083915,39.9,10.5,7.8,2.5801798,9761.0996,60.984005,.86588349,55.925957,3.931e+11,27123.857,"Parliamentary","Right",1,1,0,100,100,.9,80,59.6,.72,.33133152,,14488,,60.587818,64.370293,64.370293,93.02198,60.587818,2.4217641,1,,,0,1,0,0,1,10,3,1,1,17,0,0,28.1,.27200001,.47299999,5.936e+10,5.936e+10,26.82883,29.393091,0,11.1,23.18,27.889999,12.08,16.790001,4.71,"Netherlands",24.375561,.53972995,25.433432,23.31769,47.939564,.96646523,49.833836,46.045292,49.148373,.86926538,50.852131,47.444614,23.564003,.71714473,24.969606,22.1584,10
"Netherlands",1986,,,,,,,,,,,,,,,,,28.945,17.905001,5.8649998,1.205,28.945,17.905001,5.8649998,1.205,,,,,12.104232,12.104232,40.6,11.2,8.2,2.7869759,13554.682,51.700913,.21170018,47.49088,4.040e+11,27725.5,"Parliamentary","Right",1,1,0,100,100,.9,78.6,58.9,.72,1.0503192,,14567,,61.95005,65.979233,65.979233,94.717621,61.95005,2.4217641,1,,,0,1,0,0,1,10,3,1,3,18.25,1,0,,,,8.371e+10,8.371e+10,30.79726,35.861811,0,11.039999,23.08,27.74,12.040001,16.700001,4.6599998,"Netherlands",24.009007,.40274876,24.798393,23.21962,48.108467,.78666729,49.650333,46.566601,50.090092,.65776813,51.379318,48.800865,24.099459,.58967978,25.255232,22.943686,10
"Netherlands",1987,,,,,,,,,,,,,,,,,28.790001,17.810001,5.8099999,1.2,28.790001,17.810001,5.8099999,1.2,,,,,9.5113304,9.5113306,42.8,11.7,8.4,1.9312485,16431.749,50.341762,-1.0476344,47.364866,4.118e+11,28082.193,"Parliamentary","Right",1,1,0,100,100,.9,77.2,57.7,.72,1.6503,,14664,,64.869118,67.098778,67.098778,98.607246,64.869118,2.4217641,1,,,0,1,0,0,1,10,3,1,3,19,1,0,29.4,,,8.711e+10,8.711e+10,32.04927,32.084656,0,10.98,22.980001,27.59,12.000002,16.610001,4.6099997,"Netherlands",23.642452,.33005175,24.289354,22.99555,48.277367,.75746292,49.761993,46.79274,51.019886,.8200525,52.62719,49.412582,24.634916,.70482004,26.016363,23.253469,10
"Netherlands",1988,,,,,,,,,,,,,,,,,28.635,17.715,5.7550001,1.1950001,28.635,17.715,5.7550001,1.1950001,,,,,9.0662651,9.0662651,42.8,11.9,8.8,3.4412189,17449.484,52.669477,.8196379,49.441656,4.260e+11,28861.486,"Parliamentary","Right",1,1,0,100,100,.9,75.8,47.4,.72,2.2357724,50.813007,14760,,71.427383,67.55957,67.55957,112.4269,71.427383,2.4217641,1,,,0,1,0,0,1,10,3,1,3,19,0,0,29,,,1.081e+11,1.081e+11,29.03263,29.796452,0,10.92,22.880001,27.440001,11.96,16.52,4.5599999,"Netherlands",24.433346,.34388721,25.107365,23.759327,47.23859,.83085769,48.867073,45.610107,48.270981,.55320358,49.355259,47.186703,22.805244,.59619647,23.973789,21.6367,10
"Netherlands",1989,28.48,17.620001,5.6999998,1.1900001,,,,,28.48,,17.620001,,5.6999998,,1.1900001,,28.48,17.620001,5.6999998,1.1900001,28.48,17.620001,5.6999998,1.1900001,,,,,8.2675406,8.2675409,40.4,11.5,8.6,4.420118,17108.44,56.023578,1.3480684,52.266793,4.448e+11,29956.944,"Parliamentary","Right",1,1,0,100,100,.9,74.4,,.72,3.7720599,67.358208,14846,55.07477,76.524597,69.432762,69.432762,108.1917,76.524597,2.4217641,1,,,0,1,0,0,1,10,3,1,3,19,0,0,29.6,,,1.545e+11,1.545e+11,36.72516,39.972611,0,10.859999,22.779999,27.289999,11.920001,16.43,4.5099998,"Netherlands",25.357292,.37926805,26.100658,24.613926,46.578823,.73396754,48.017399,45.140247,45.557426,.51416761,46.565193,44.54966,21.221531,.480454,22.163221,20.27984,10
"Netherlands",1990,28.200001,17.33,5.5599999,1.09,,,,,28.200001,,17.33,,5.5599999,,1.09,,28.200001,17.33,5.5599999,1.09,28.200001,17.33,5.5599999,1.09,,,,,7.4225004,7.4225001,40.4,13,10,4.1832228,20936.882,55.395182,1.5597516,50.843649,4.634e+11,30995.934,"Parliamentary","Right",1,1,0,100,100,.9,73,59.5,.6,5.2856951,93.67057,14947,51.72845,77.149597,71.533737,71.533737,107.5247,77.149597,2.4217641,1,,,0,1,0,0,1,10,3,1,3,19,0,0,29.200001,.292,.47400001,1.198e+11,1.198e+11,35.79733,35.981326,0,10.870001,22.640001,27.110001,11.77,16.24,4.4699998,"Netherlands",26.658741,.48663852,27.612553,25.704929,45.727695,.57209146,46.848995,44.606396,41.698227,.96989995,43.599232,39.797222,19.068954,.55160177,20.150093,17.987816,10
"Netherlands",1991,28.110001,17.25,5.54,1.14,,,,,28.110001,,17.25,,5.54,,1.14,,28.110001,17.25,5.54,1.14,28.110001,17.25,5.54,1.14,,,,,6.9472183,6.9472184,42.4,14.2,11.1,2.4391345,21370.914,56.10196,3.1170496,51.234841,4.747e+11,31502.734,"Parliamentary","Right",1,1,0,100,100,.9,76,50,.6,7.6320682,112.82188,15068,41.7688,78.336563,71.972267,71.972267,110.1419,78.336563,2.4217641,1,,,0,1,0,0,1,10,3,1,3,19,0,0,31.799999,,,1.691e+11,1.691e+11,36.81139,36.591348,0,10.860001,22.57,26.970001,11.71,16.110001,4.4000001,"Netherlands",26.079008,.39124307,26.845844,25.312172,45.915771,.65640116,47.202316,44.629227,43.200478,.5481481,44.274849,42.126106,19.836763,.42555651,20.670855,19.002672,10
"Netherlands",1992,27.99,17.129999,5.5,1.14,,,,,27.99,,17.129999,,5.5,,1.14,,27.99,17.129999,5.5,1.14,27.99,17.129999,5.5,1.14,,,,,5.4839633,5.4839635,42.1,13.2,10.5,1.7060709,23506.612,54.337792,2.4957405,49.824068,4.828e+11,31798.865,"Parliamentary","Right",1,1,0,100,100,.9,79,,.6,10.934001,131.73495,15182,41.75657,80.33374,72.858803,72.858803,110.3735,80.33374,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,1,0,31.700001,,,1.707e+11,1.707e+11,38.57603,39.868036,0,10.860001,22.49,26.85,11.629999,15.989999,4.3600001,"Netherlands",25.86631,.34120554,26.535072,25.197548,46.041012,.62212235,47.260372,44.821651,43.81641,.51685256,44.829441,42.803379,20.174702,.42290485,21.003595,19.345808,10
"Netherlands",1993,27.959999,16.969999,5.2399998,.98000002,,,,,27.959999,,16.969999,,5.2399998,,.98000002,,27.959999,16.969999,5.2399998,.98000002,27.959999,16.969999,5.2399998,.98000002,,,,,6.1256175,6.1256175,42.3,13.8,10.9,1.2575522,22737.981,53.560039,1.5975088,47.47285,4.889e+11,31975.11,"Parliamentary","Right",1,1,0,100,100,.9,82,50,.6,14.128731,143.90373,15290,47.40957,83.057907,74.994133,74.994133,111.1192,83.057907,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,0,0,31.9,,,1.818e+11,1.818e+11,44.74027,45.579832,0,10.99,22.719999,26.98,11.73,15.99,4.2599998,"Netherlands",25.71051,.32479531,26.347109,25.073912,46.36911,.64017725,47.623859,45.114361,44.545238,.85035419,46.211933,42.878544,20.658598,.61394781,21.861937,19.455259,10
"Netherlands",1994,28.280001,17.18,5.3299999,1,,,,,28.280001,,17.18,,5.3299999,,1,,28.280001,17.18,5.3299999,1,28.280001,17.18,5.3299999,1,,,,,6.8067929,6.8067927,40.4,11.3,8.3,2.9610924,24236.548,55.72187,2.0627336,49.405457,5.034e+11,32724.021,"Parliamentary","Right",1,1,0,100,100,.9,85,50,.6,20.856077,168.9277,15381,67.04795,84.910469,73.682999,73.682999,119.4564,84.910469,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,0,0,31.700001,,,2.240e+11,2.240e+11,52.98694,55.731092,0,11.1,22.950001,27.280001,11.85,16.18,4.3299999,"Netherlands",25.646872,.34219539,26.317575,24.976168,46.104839,.68149132,47.440563,44.769115,44.369465,.49165338,45.333107,43.405823,20.457966,.45295867,21.345764,19.570168,10
"Netherlands",1995,28.450001,17.32,5.3699999,1,,,,,28.450001,,17.32,,5.3699999,,1,,28.450001,17.32,5.3699999,1,28.450001,17.32,5.3699999,1,,,,,7.0435839,7.0435839,39,10.3,7.4,3.116036,28771.693,58.251972,2.0646235,51.846835,5.191e+11,33577.454,"Parliamentary","Left",1,0,0,100,100,.9,84.7,50,.6,34.78791,200.07892,15460,81.23598,88.489502,72.083122,72.083122,125.9175,88.489502,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,0,0,29.700001,.29699999,.484,2.867e+11,2.867e+11,55.44945,59.448491,1,11.130001,23.080002,27.450001,11.95,16.32,4.3699999,"Netherlands",25.483067,.38890418,26.245319,24.720814,45.740555,.78407419,47.27734,44.20377,44.28389,.5019604,45.267731,43.300049,20.257488,.49711686,21.231838,19.283138,10
"Netherlands",1996,28.24,17.219999,5.3899999,1.0599999,,,,,28.24,,17.219999,,5.3899999,,1.0599999,,28.24,17.219999,5.3899999,1.0599999,28.24,17.219999,5.3899999,1.0599999,,,,,6.3826946,6.3826947,38.6,10.5,6.8,3.0527544,28498.68,59.241615,1.3854911,53.269756,5.349e+11,34443.205,"Parliamentary","Left",1,0,0,100,100,.9,84.3,50,.6,65.240608,231.1675,15523,86.21959,94.446274,73.075897,73.075897,132.4559,94.446274,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,0,0,32,,,3.754e+11,3.754e+11,71.64097,75.393713,1,11.02,22.85,27.18,11.83,16.16,4.3299999,"Netherlands",25.001625,.45357096,25.890625,24.112625,45.587124,.93343556,47.416656,43.757591,45.150597,.60570413,46.337776,43.963417,20.585499,.60222632,21.765862,19.405136,10
"Netherlands",1997,28.209999,17.23,5.46,1.11,,,,,28.209999,,17.23,,5.46,,1.11,,28.209999,17.23,5.46,1.11,28.209999,17.23,5.46,1.11,,,,,5.4276746,5.4276748,38.5,10.1,6,4.02436,26250.374,62.47299,3.0123732,56.070161,5.564e+11,35645.36,"Parliamentary","Left",1,0,0,100,100,.9,84,50,.6,109.69715,281.11093,15605,103.1745,98.951332,72.730423,72.730423,139.485,98.951332,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,0,0,31.700001,,,4.686e+11,4.686e+11,107.3089,112.64986,1,10.98,22.75,27.099998,11.77,16.119999,4.3499999,"Netherlands",24.159916,.43327048,25.009127,23.310705,44.298653,.87199599,46.007763,42.589542,45.456444,.57914913,46.591576,44.321312,20.138737,.55587,21.228241,19.049232,10
"Netherlands",1998,28.030001,17.059999,5.29,1,,,,,28.030001,,17.059999,,5.29,,1,,28.030001,17.059999,5.29,1,28.030001,17.059999,5.29,1,,,,,4.2985843,4.2985845,36.4,9.6,5.6,4.3886292,27450.719,61.534795,2.4808117,55.503513,5.809e+11,36980.958,"Parliamentary","Left",1,0,0,100,100,.9,83.7,50,.6,212.59682,323.55823,15700,132.4097,107.74918,77.694283,77.694283,140.0583,107.74918,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,0,0,31.799999,,,6.032e+11,6.032e+11,134.5051,148.08341,1,10.970001,22.740002,27.030001,11.77,16.059999,4.29,"Netherlands",23.712008,.40262559,24.501154,22.922861,43.889912,.76615041,45.391567,42.388256,45.971169,.50075644,46.952652,44.989685,20.177902,.47092032,21.100906,19.254898,10
"Netherlands",1999,28.09,17.129999,5.3800001,1.08,,,,,28.09,,17.129999,,5.3800001,,1.08,,28.09,17.129999,5.3800001,1.08,28.09,17.129999,5.3800001,1.08,,,,,3.523894,3.5238941,37.4,9.6,5.8,4.5315773,27822.837,61.498577,1.7728451,56.487256,6.072e+11,38400.375,"Parliamentary","Left",1,0,0,100,100,.7,83.3,50,.6,425.1611,359.26657,15806.7,155.3681,116.54704,82.65815,82.65815,140.63161,116.54704,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,0,0,32,,,6.941e+11,6.941e+11,148.7084,168.34858,1,10.960001,22.709999,27.01,11.749999,16.049999,4.3000002,"Netherlands",23.152029,.36130363,23.860184,22.443874,42.899448,.60669571,44.088573,41.710323,46.027908,.75156707,47.50098,44.554836,19.747421,.49930915,20.726067,18.768776,10
"Netherlands",2000,28.02,17.209999,5.6100001,,,,,,28.02,,17.209999,,5.6100001,,,,28.02,17.209999,5.6100001,1.1600001,28.02,17.209999,5.6100001,1.1600001,,,,,3.0472637,3.0472636,36.8,9.3,5.6,4.3773082,25958.153,67.13669,4.1069606,60.579985,6.338e+11,39795.81,"Parliamentary","Left",1,0,0,,,.7,83,50,.6,672.0979,394.03616,15920.3,161.849,125.3449,87.622009,87.622009,145.2654,125.3449,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,0,0,29.200001,.292,.42399999,6.405e+11,6.405e+11,179.9426,198.65795,1,10.810001,22.41,26.860001,11.599998,16.049999,4.4499998,"Netherlands",23.81381,.42456663,24.645962,22.981659,43.394917,.83139402,45.024448,41.765385,45.119022,.54870564,46.194485,44.04356,19.581106,.51686895,20.59417,18.568043,10
"Netherlands",2001,29.690001,18.719999,6.6399999,,,,,,29.690001,,18.719999,,6.6399999,,,,29.690001,18.719999,6.6399999,,29.690001,18.719999,6.6399999,,,,,,2.4932116,2.4932115,35.8,9.5,5.8,1.6240213,26554.063,64.569249,4.4231427,58.055431,6.441e+11,40137.979,"Parliamentary","Left",1,0,0,,,.7,,,.52,766.84247,428.40945,16039.8,136.8687,131.6132,91.651268,91.651268,142.0338,131.6132,2.4217641,1,,,0,1,0,0,1,10,3,2,3,20,0,0,,,,5.030e+11,5.030e+11,147.0378,162.64177,1,10.970001,23.050001,,12.08,,,"Netherlands",24.340656,.48729503,25.295755,23.385557,43.485832,1.0250596,45.494949,41.476715,44.016506,.78490222,45.554916,42.478096,19.145176,.69540894,20.508177,17.782175,10
"Netherlands",2002,29.82,18.719999,6.5500002,,,,,,29.82,,18.719999,,6.5500002,,,,29.82,18.719999,6.5500002,,29.82,18.719999,6.5500002,,,,,,3.0655519,3.065552,35.2,9.6,6.5,-.03360237,28762.195,61.414229,3.6886787,54.841102,6.438e+11,39869.196,"Parliamentary","Left",1,0,0,,,.7,,52,.52,743.28717,466.61105,16144.5,102.153,136.8777,94.164864,94.164864,148.6586,136.8777,2.4217641,1,,,0,1,0,0,1,10,3,3,3,21,1,0,,,,4.013e+11,4.013e+11,113.1975,125.39807,1,11.1,23.27,,12.169999,,,"Netherlands",25.148993,.48884428,26.107128,24.190857,44.326237,1.012008,46.309772,42.342701,43.255604,.6963982,44.620544,41.890663,19.177242,.65401006,20.459103,17.895382,10
"Netherlands",2003,29.84,18.610001,6.3600001,,,,,,29.84,,18.610001,,6.3600001,,,,29.84,18.610001,6.3600001,,29.84,18.610001,6.3600001,,,,,,4.1159279,4.1159277,34.7,8.9,6.2,.26582652,35186.871,59.990748,2.2159489,53.547317,6.456e+11,39787.014,"Parliamentary","Left",1,0,0,,,.7,,52,.52,,,,90.94376,143.9946,97.331337,97.331337,147.2717,143.9946,2.4217641,1,,,0,1,0,0,1,10,3,3,3,21,0,0,,,,4.886e+11,4.886e+11,84.1341,90.885777,1,11.23,23.48,,12.25,,,"Netherlands",25.867977,.44771871,26.745506,24.990448,45.100712,.76210546,46.594437,43.606987,42.641895,.53762233,43.695637,41.588154,19.232733,.44795167,20.110718,18.354748,10
"Netherlands",2004,30.440001,19.16,6.6599998,,,,,,30.440001,,19.16,,6.6599998,,,,30.440001,19.16,6.6599998,,30.440001,19.16,6.6599998,,,,,,5.0429314,5.0429316,35.1,8.6,5.8,1.8573323,39680.541,63.360381,.98868851,56.057019,6.575e+11,40385.418,"Parliamentary","Right",1,1,0,,,,,,.52,,,,88.95358,152.02901,100.5466,100.5466,155.01151,152.02901,2.4217641,1,,,0,1,0,0,1,10,3,3,3,21,0,0,,,,5.387e+11,5.387e+11,94.69827,101.37566,0,11.280001,23.780001,,12.5,,,"Netherlands",26.730679,.49284756,27.696659,25.764698,45.963539,.46702549,46.87891,45.048168,41.843761,.89678401,43.60146,40.086063,19.232862,.45533684,20.125322,18.340403,10
"Netherlands",2005,30.690001,19.34,6.8099999,,,,,,30.690001,,19.34,,6.8099999,,,,30.690001,19.34,6.8099999,,30.690001,19.34,6.8099999,,,,,,5.2593746,5.2593746,36.4,10.1,6.6,2.2524514,41198.701,66.410435,1.6190451,58.324517,6.724e+11,41198.701,"Parliamentary","Right",1,1,0,,,,,,.52,,,,89.44834,159.2749,105.9637,105.9637,146.1727,159.2749,2.4217641,1,,,0,1,0,0,1,10,3,3,3,21,0,0,28.4,.28400001,.426,5.928e+11,5.928e+11,109.6737,114.94304,0,11.35,23.880001,,12.530001,,,"Netherlands",26.828827,.42050734,27.653021,26.004633,46.156265,.59918135,47.330662,44.981869,41.87392,.51124591,42.875961,40.87188,19.32744,.34518942,20.004011,18.650869,10
"Netherlands",2006,30.84,19.469999,6.8400002,,,,,,30.84,,19.469999,,6.8400002,,,,30.84,19.469999,6.8400002,,30.84,19.469999,6.8400002,,,,,,4.3240024,4.3240023,36.7,10,6.9,3.8212838,44009.028,69.27285,2.1606368,61.160113,6.981e+11,42704.376,"Parliamentary","Right",1,1,0,,,,,,.52,,,,102.1135,162.6998,111.8051,111.8051,144.90849,162.6998,2.4217641,1,,,0,1,0,0,1,10,,,,,,,28,.28,.42399999,7.795e+11,7.795e+11,132.6603,138.25584,0,11.370001,24,,12.629999,,,"Netherlands",27.090275,.40087804,27.875996,26.304554,46.333084,.53228682,47.376366,45.289803,41.532108,.47103518,42.455338,40.608879,19.242809,.29200727,19.815144,18.670475,10
